Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
larm_link3,0.0249999999999999,-0.143610109953192,0.0801292134268102,0,0,0,0.0539133133677491,1.53830547985901E-05,7.49520621953609E-22,1.07896397788352E-22,6.95250498387523E-06,-8.40448807242626E-22,1.22301401951793E-05,0.0249999999999999,-0.143610109953192,0.113520688497347,0,0,3.14159265358979,package://humanoid8/meshes/larm_link3.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999999,-0.143610109953192,0.113520688497347,0,0,3.14159265358979,package://humanoid8/meshes/larm_link3.3dxml,,arm_link3-2,larm_link3,larm_shoulder_y,larm_shoulder_y,continuous,0,0,-0.0911083147659097,0,0,0,larm_link2,0,0,1,,,,,,,,,,,,
larm_link4,0.0249999999999997,-0.143610109953192,0.166304309262393,0,0,0,0.0591834817702552,8.90430135422741E-06,-3.47677064493216E-21,7.29953817879287E-23,4.82750626975815E-06,-1.53786185314477E-21,8.42436043242985E-06,0.0249999999999998,-0.143610109953192,0.172130798450538,-1.27675647831893E-15,-1.5265566588596E-16,3.14159265358979,package://humanoid8/meshes/larm_link4.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999998,-0.143610109953192,0.172130798450538,-1.27675647831893E-15,-1.5265566588596E-16,3.14159265358979,package://humanoid8/meshes/larm_link4.3dxml,,arm_link4-2,larm_link4,larm_elbow_p,larm_elbow_p,continuous,0,0,-0.0586101099531918,0,0,0,larm_link3,0,-1,0,,,,,,,,,,,,
larm_link5,0.0249999999999998,-0.143610109953192,0.159847638145911,0,0,0,0.0539133133677491,6.95250498387523E-06,7.26428340397278E-21,1.91551769619405E-22,1.53830547985901E-05,-3.81236239733762E-21,1.22301401951793E-05,0.0249999999999998,-0.143610109953192,0.193239113216448,-1.4819334766439E-15,-1.52655665885961E-16,3.14159265358979,package://humanoid8/meshes/larm_link5.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999998,-0.143610109953192,0.193239113216448,-1.4819334766439E-15,-1.52655665885961E-16,3.14159265358979,package://humanoid8/meshes/larm_link5.3dxml,,arm_link5-2,larm_link5,larm_elbow_y,larm_elbow_y,continuous,0,0,-0.0211083147659097,0,0,0,larm_link4,0,0,1,,,,,,,,,,,,
larm_link6,0.0249999999999998,-0.143610109953192,0.215363806999678,0,0,0,0.13529454728605,3.02287448272062E-05,-6.00888563587821E-21,1.26614167824707E-21,2.58749900969606E-05,-4.65709679270828E-21,2.22317377083392E-05,0.0249999999999997,-0.143610109953192,0.25184922316964,-1.49186218934005E-15,2.1017707942083E-17,3.14159265358979,package://humanoid8/meshes/larm_link6.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999997,-0.143610109953192,0.25184922316964,-1.49186218934005E-15,2.1017707942083E-17,3.14159265358979,package://humanoid8/meshes/larm_link6.3dxml,,arm_link6-2,larm_link6,larm_elbow_r,larm_elbow_r,continuous,0,0,-0.0586101099531919,0,0,0,larm_link5,1,0,0,,,,,,,,,,,,
larm_link7,0.0249999999999999,-0.143610109953191,0.333112961482979,0,0,0,0.0801331357688743,1.14802020761367E-05,-3.42995853457043E-21,1.08103983887345E-21,7.40340699166748E-06,2.65721455037741E-21,9.5533280860406E-06,0.0249999999999999,-0.143610109953192,0.346567647888741,0,0,3.14159265358979,package://humanoid8/meshes/larm_link7.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999999,-0.143610109953192,0.346567647888741,0,0,3.14159265358979,package://humanoid8/meshes/larm_link7.3dxml,,arm_link7-2,larm_link7,larm_wrist_p,larm_wrist_p,continuous,0,0,-0.0947184247191012,0,0,0,larm_link6,0,-1,0,,,,,,,,,,,,
rleg_link1,0.025,0.0297346825546115,0.179684510844538,0,0,0,0.0416526429959776,4.93163147104727E-06,7.06677356930079E-22,9.31907245801657E-23,2.84981354843247E-06,-7.46476946256893E-22,5.3696650369054E-06,0.025,-0.00125051288676282,0.179684510844538,1.45000531766025E-22,1.73472347597681E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link1.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,-0.00125051288676282,0.179684510844538,1.45000531766025E-22,1.73472347597681E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link1.3dxml,,leg_link1-1,rleg_link1,rleg_hip_p,rleg_hip_p,continuous,0,0.00125051288676282,-0.126180057348829,0,0,0,base_link,0,1,0,,,,,,,,,,,,
rleg_link2,0.025,0.0495224579742717,0.136293035774002,0,0,0,0.0539133133677492,6.95250498387524E-06,-1.46612050010852E-21,-2.68996632261937E-21,1.53830547985901E-05,2.84416987298234E-23,1.22301401951793E-05,0.025,0.0495224579742717,0.169684510844538,-5.55111512312579E-17,-1.11022302462516E-16,3.14159265358979,package://humanoid8/meshes/rleg_link2.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,0.0495224579742717,0.169684510844538,-5.55111512312579E-17,-1.11022302462516E-16,3.14159265358979,package://humanoid8/meshes/rleg_link2.3dxml,,leg_link2-1,rleg_link2,rleg_crotch_y,rleg_crotch_y,continuous,0,-0.0507729708610345,0.0100000000000001,0,0,0,rleg_link1,0,0,1,,,,,,,,,,,,
rleg_link3,0.0249999999999999,0.0495224579742718,0.215481016331802,0,0,0,0.0816945472860503,1.72754114938729E-05,2.17046305350815E-21,1.3838308401387E-21,1.29216567636273E-05,-9.58385617783199E-24,1.86584043750059E-05,0.0249999999999999,0.0495224579742718,0.22829462079773,2.15105711021124E-16,2.77555756156289E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link3.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999999,0.0495224579742718,0.22829462079773,2.15105711021124E-16,2.77555756156289E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link3.3dxml,,leg_link3-1,rleg_link3,rleg_crotch_r,rleg_crotch_r,continuous,0,0,-0.0586101099531918,0,0,0,rleg_link2,1,0,0,,,,,,,,,,,,
rleg_link4,0.025,0.0495224579742717,0.226804545300445,0,0,0,0.15673454728605,5.44948732450088E-05,1.00505769525618E-20,-3.05840832929168E-21,4.19875283458247E-05,1.25035355646785E-21,2.36610710416726E-05,0.025,0.0495224579742717,0.273013045516832,1.45716771982052E-16,8.32667268468866E-17,-3.14159265358979,package://humanoid8/meshes/rleg_link4.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,0.0495224579742717,0.273013045516832,1.45716771982052E-16,8.32667268468866E-17,-3.14159265358979,package://humanoid8/meshes/rleg_link4.3dxml,,leg_link4-1,rleg_link4,rleg_crotch_p,rleg_crotch_p,continuous,0,0,-0.0447184247191014,0,0,0,rleg_link3,0,-1,0,,,,,,,,,,,,
rleg_link5,0.0250000000000001,0.0495224579742716,0.351246054065972,0,0,0,0.13529454728605,3.43055399116754E-05,2.78534482851724E-21,4.10970624756506E-22,2.17981950124913E-05,-1.12882160128729E-21,2.22317377083392E-05,0.0250000000000001,0.0495224579742717,0.387731470235933,0,0,3.14159265358979,package://humanoid8/meshes/rleg_link5.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0250000000000001,0.0495224579742717,0.387731470235933,0,0,3.14159265358979,package://humanoid8/meshes/rleg_link5.3dxml,,leg_link5-1,rleg_link5,rleg_knee_p,rleg_knee_p,continuous,0,0,-0.114718424719102,0,0,0,rleg_link4,0,-1,0,,,,,,,,,,,,
rleg_link6,0.025,0.0495224579742716,0.455583270500868,0,0,0,0.11385454728605,1.64056567636273E-05,-2.93259277307243E-21,1.65514170396353E-21,2.07594114938728E-05,2.0384300008413E-21,2.08024043750058E-05,0.025,0.0495224579742716,0.482449894955035,0,0,3.14159265358979,package://humanoid8/meshes/rleg_link6.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,0.0495224579742716,0.482449894955035,0,0,3.14159265358979,package://humanoid8/meshes/rleg_link6.3dxml,,leg_link6-1,rleg_link6,rleg_ankle_p,rleg_ankle_p,continuous,0,0,-0.0947184247191014,0,0,0,rleg_link5,0,-1,0,,,,,,,,,,,,
rleg_link7,0.025,0.0495224579742719,0.541433347397878,0,0,0,0.214192541053887,6.69473069625001E-05,-5.35160006927667E-20,-1.86173291362241E-20,0.000148312629452524,-9.45489290550031E-22,0.000176682692031676,0.025,0.0495224579742719,0.557168319674136,2.77555756156289E-16,1.38777878078144E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link7.3dxml,0.901960784313726,0.92156862745098,0.92156862745098,1,0.025,0.0495224579742719,0.557168319674136,2.77555756156289E-16,1.38777878078144E-16,-3.14159265358979,package://humanoid8/meshes/rleg_link7.3dxml,,foot_plate-1,rleg_link7,rleg_ankle_r,rleg_ankle_r,continuous,0,0,-0.0747184247191015,0,0,0,rleg_link6,1,0,0,,,,,,,,,,,,
lleg_link1,0.025,-0.0297346825546115,0.179684510844538,0,0,0,0.0416526429959776,4.93163147104727E-06,6.79858989381531E-23,-6.1618417811482E-24,2.84981354843246E-06,1.88638758267927E-21,5.36966503690539E-06,0.025,0.00125051288676281,0.179684510844538,1.54468654778149E-22,-8.67361737988404E-17,-3.14159265358979,package://humanoid8/meshes/lleg_link1.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,0.00125051288676281,0.179684510844538,1.54468654778149E-22,-8.67361737988404E-17,-3.14159265358979,package://humanoid8/meshes/lleg_link1.3dxml,,leg_link1-2,lleg_link1,lleg_hip_p,lleg_hip_p,continuous,0,-0.00125051288676281,-0.126180057348829,0,0,0,base_link,0,-1,0,,,,,,,,,,,,
lleg_link2,0.025,-0.0495224579742717,0.136293035774002,0,0,0,0.0539133133677491,6.95250498387523E-06,-1.5939625567914E-21,3.92925987657145E-22,1.538305479859E-05,1.11810139209448E-22,1.22301401951793E-05,0.025,-0.0495224579742717,0.169684510844538,1.37037237867154E-17,-1.6750005881817E-16,3.14159265358979,package://humanoid8/meshes/lleg_link2.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,-0.0495224579742717,0.169684510844538,1.37037237867154E-17,-1.6750005881817E-16,3.14159265358979,package://humanoid8/meshes/lleg_link2.3dxml,,leg_link2-2,lleg_link2,lleg_crotch_y,lleg_crotch_y,continuous,0,0.0507729708610345,0.01,0,0,0,lleg_link1,0,0,1,,,,,,,,,,,,
lleg_link3,0.025,-0.0495224579742717,0.215481016331802,0,0,0,0.0816945472860501,1.72754114938728E-05,-5.97268126233191E-22,1.03203865242154E-21,1.29216567636273E-05,-6.77954125485471E-23,1.86584043750058E-05,0.025,-0.0495224579742717,0.22829462079773,5.06611156887831E-33,-1.16609700891648E-16,3.14159265358979,package://humanoid8/meshes/lleg_link3.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,-0.0495224579742717,0.22829462079773,5.06611156887831E-33,-1.16609700891648E-16,3.14159265358979,package://humanoid8/meshes/lleg_link3.3dxml,,leg_link3-2,lleg_link3,lleg_crotch_r,lleg_crotch_r,continuous,0,0,-0.0586101099531918,0,0,0,lleg_link2,1,0,0,,,,,,,,,,,,
lleg_link4,0.025,-0.0495224579742716,0.226804545300445,0,0,0,0.15673454728605,5.44948732450087E-05,-3.27115779177418E-22,1.22912165054112E-20,4.19875283458247E-05,7.05056977667591E-21,2.36610710416725E-05,0.025,-0.0495224579742716,0.273013045516832,2.47400964065275E-16,-5.55111512312578E-17,3.14159265358979,package://humanoid8/meshes/lleg_link4.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.025,-0.0495224579742716,0.273013045516832,2.47400964065275E-16,-5.55111512312578E-17,3.14159265358979,package://humanoid8/meshes/lleg_link4.3dxml,,leg_link4-2,lleg_link4,lleg_crotch_p,lleg_crotch_p,continuous,0,0,-0.0447184247191014,0,0,0,lleg_link3,0,1,0,,,,,,,,,,,,
lleg_link5,0.0249999999999999,-0.0495224579742717,0.351246054065971,0,0,0,0.13529454728605,3.43055399116754E-05,-6.51000939286855E-22,-1.11025303245353E-21,2.17981950124913E-05,1.23342645724828E-21,2.22317377083392E-05,0.0249999999999999,-0.0495224579742717,0.387731470235933,0,0,3.14159265358979,package://humanoid8/meshes/lleg_link5.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999999,-0.0495224579742717,0.387731470235933,0,0,3.14159265358979,package://humanoid8/meshes/lleg_link5.3dxml,,leg_link5-2,lleg_link5,lleg_knee_p,lleg_knee_p,continuous,0,0,-0.114718424719101,0,0,0,lleg_link4,0,1,0,,,,,,,,,,,,
lleg_link6,0.0249999999999999,-0.0495224579742718,0.455583270500868,0,0,0,0.11385454728605,1.64056567636273E-05,2.08340339551051E-21,4.49565262048201E-22,2.07594114938728E-05,4.84981726104498E-21,2.08024043750059E-05,0.0249999999999999,-0.0495224579742718,0.482449894955035,0,0,3.14159265358979,package://humanoid8/meshes/lleg_link6.3dxml,0.752941176470588,0.752941176470588,0.752941176470588,1,0.0249999999999999,-0.0495224579742718,0.482449894955035,0,0,3.14159265358979,package://humanoid8/meshes/lleg_link6.3dxml,,leg_link6-2,lleg_link6,lleg_ankle_p,lleg_ankle_p,continuous,0,0,-0.0947184247191019,0,0,0,lleg_link5,0,1,0,,,,,,,,,,,,
lleg_link7,0.025,-0.0495224579742716,0.541433347397878,0,0,0,0.214192541053887,6.69473069625E-05,-8.8457272989743E-21,-1.17203447877959E-20,0.000148312629452523,2.80868959209255E-21,0.000176682692031676,0.025,-0.0495224579742715,0.557168319674136,7.21644966006352E-16,-6.40452872879851E-17,-3.14159265358979,package://humanoid8/meshes/lleg_link7.3dxml,0.901960784313726,0.92156862745098,0.92156862745098,1,0.025,-0.0495224579742715,0.557168319674136,7.21644966006352E-16,-6.40452872879851E-17,-3.14159265358979,package://humanoid8/meshes/lleg_link7.3dxml,,foot_plate-2,lleg_link7,lleg_ankle_r,lleg_ankle_r,continuous,0,0,-0.0747184247191013,0,0,0,lleg_link6,1,0,0,,,,,,,,,,,,
